ride_id,driver_id,customer_id,start_time,end_time,distance_km,fare_usd,payment_id
RIDE_565,DRIVER_13,CUSTOMER_166,2025-01-31 18:23:12.195964,2025-01-31 20:17:12.195964,42.31,72.04,PAYMENT_565
RIDE_566,DRIVER_17,CUSTOMER_92,2025-01-03 05:23:12.195969,2025-01-03 06:23:12.195969,27.84,78.94,PAYMENT_566
RIDE_567,DRIVER_3,CUSTOMER_16,2025-01-31 11:23:12.195974,2025-01-31 11:42:12.195974,16.38,24.73,PAYMENT_567
RIDE_568,DRIVER_46,CUSTOMER_102,2025-01-19 15:23:12.195979,2025-01-19 16:48:12.195979,37.1,110.43,PAYMENT_568
RIDE_569,DRIVER_28,CUSTOMER_71,2025-01-08 16:23:12.195983,2025-01-08 17:45:12.195983,28.13,51.26,PAYMENT_569
RIDE_570,DRIVER_1,CUSTOMER_49,2025-01-08 00:23:12.195987,2025-01-08 00:40:12.195987,11.65,22.98,PAYMENT_570
RIDE_571,DRIVER_34,CUSTOMER_32,2025-01-09 00:23:12.195992,2025-01-09 01:28:12.195992,11.28,29.97,PAYMENT_571
RIDE_572,DRIVER_35,CUSTOMER_117,2025-01-19 09:23:12.195997,2025-01-19 10:57:12.195997,36.0,104.94,PAYMENT_572
RIDE_573,DRIVER_44,CUSTOMER_24,2025-01-04 08:23:12.196002,2025-01-04 08:49:12.196002,34.64,94.69,PAYMENT_573
RIDE_574,DRIVER_47,CUSTOMER_170,2025-01-18 08:23:12.196006,2025-01-18 09:03:12.196006,46.14,132.82,PAYMENT_574
RIDE_575,DRIVER_48,CUSTOMER_55,2025-01-20 18:23:12.196011,2025-01-20 19:10:12.196011,7.5,17.0,PAYMENT_575
RIDE_576,DRIVER_48,CUSTOMER_165,2025-01-10 23:23:12.196016,2025-01-11 00:06:12.196016,35.81,84.37,PAYMENT_576
RIDE_577,DRIVER_43,CUSTOMER_164,2025-01-05 03:23:12.196021,2025-01-05 05:21:12.196021,48.78,114.99,PAYMENT_577
RIDE_578,DRIVER_13,CUSTOMER_153,2025-01-28 00:23:12.196025,2025-01-28 01:13:12.196025,9.71,15.94,PAYMENT_578
RIDE_579,DRIVER_24,CUSTOMER_6,2025-01-05 09:23:12.196030,2025-01-05 11:15:12.196030,27.58,60.42,PAYMENT_579
RIDE_580,DRIVER_28,CUSTOMER_13,2025-01-29 15:23:12.196034,2025-01-29 16:23:12.196034,32.21,55.86,PAYMENT_580
RIDE_581,DRIVER_5,CUSTOMER_86,2025-01-15 08:23:12.196039,2025-01-15 10:02:12.196039,35.81,67.95,PAYMENT_581
RIDE_582,DRIVER_43,CUSTOMER_63,2025-01-16 16:23:12.196044,2025-01-16 18:19:12.196044,38.28,108.5,PAYMENT_582
RIDE_583,DRIVER_22,CUSTOMER_33,2025-01-09 13:23:12.196049,2025-01-09 15:07:12.196049,28.55,53.53,PAYMENT_583
RIDE_584,DRIVER_40,CUSTOMER_145,2025-01-06 20:23:12.196054,2025-01-06 21:14:12.196054,29.56,55.7,PAYMENT_584
RIDE_585,DRIVER_21,CUSTOMER_53,2025-01-08 20:23:12.196059,2025-01-08 21:13:12.196059,47.19,92.04,PAYMENT_585
RIDE_586,DRIVER_43,CUSTOMER_18,2025-01-23 06:23:12.196064,2025-01-23 07:30:12.196064,35.8,84.34,PAYMENT_586
RIDE_587,DRIVER_8,CUSTOMER_196,2025-01-10 21:23:12.196068,2025-01-10 22:07:12.196068,34.04,80.12,PAYMENT_587
RIDE_588,DRIVER_47,CUSTOMER_142,2025-01-15 07:23:12.196073,2025-01-15 08:02:12.196073,44.8,81.81,PAYMENT_588
RIDE_589,DRIVER_20,CUSTOMER_54,2025-01-15 08:23:12.196078,2025-01-15 08:42:12.196078,27.16,43.89,PAYMENT_589
RIDE_590,DRIVER_33,CUSTOMER_151,2025-01-06 13:23:12.196083,2025-01-06 13:58:12.196083,44.0,87.43,PAYMENT_590
RIDE_591,DRIVER_20,CUSTOMER_56,2025-01-25 06:23:12.196088,2025-01-25 06:50:12.196088,21.7,48.26,PAYMENT_591
RIDE_592,DRIVER_43,CUSTOMER_60,2025-01-21 16:23:12.196092,2025-01-21 18:12:12.196092,1.63,3.64,PAYMENT_592
RIDE_593,DRIVER_27,CUSTOMER_85,2025-01-24 14:23:12.196097,2025-01-24 16:11:12.196097,6.22,17.72,PAYMENT_593
RIDE_594,DRIVER_21,CUSTOMER_199,2025-01-02 21:23:12.196102,2025-01-02 22:47:12.196102,19.66,50.22,PAYMENT_594
RIDE_595,DRIVER_26,CUSTOMER_38,2025-01-08 17:23:12.196107,2025-01-08 17:46:12.196107,3.6,9.83,PAYMENT_595
RIDE_596,DRIVER_45,CUSTOMER_153,2025-01-30 23:23:12.196112,2025-01-30 23:52:12.196112,3.77,6.19,PAYMENT_596
RIDE_597,DRIVER_19,CUSTOMER_1,2025-01-19 01:23:12.196117,2025-01-19 01:46:12.196117,14.08,34.68,PAYMENT_597
RIDE_598,DRIVER_36,CUSTOMER_71,2025-01-08 20:23:12.196122,2025-01-08 20:54:12.196122,39.49,61.45,PAYMENT_598
RIDE_599,DRIVER_9,CUSTOMER_38,2025-01-25 14:23:12.196127,2025-01-25 15:30:12.196127,49.19,133.43,PAYMENT_599
RIDE_600,DRIVER_13,CUSTOMER_34,2025-01-30 17:23:12.196132,2025-01-30 18:32:12.196132,34.49,71.47,PAYMENT_600
RIDE_601,DRIVER_27,CUSTOMER_139,2025-01-13 19:23:12.196137,2025-01-13 20:13:12.196137,8.17,21.82,PAYMENT_601
RIDE_602,DRIVER_43,CUSTOMER_65,2025-01-18 01:23:12.196141,2025-01-18 02:25:12.196141,4.04,11.65,PAYMENT_602
RIDE_603,DRIVER_25,CUSTOMER_45,2025-01-10 22:23:12.196146,2025-01-10 22:48:12.196146,39.43,78.92,PAYMENT_603
RIDE_604,DRIVER_44,CUSTOMER_29,2025-01-05 19:23:12.196151,2025-01-05 20:41:12.196151,11.0,31.02,PAYMENT_604
RIDE_605,DRIVER_48,CUSTOMER_170,2025-01-24 21:23:12.196156,2025-01-24 22:18:12.196156,27.52,59.21,PAYMENT_605
RIDE_606,DRIVER_12,CUSTOMER_7,2025-01-31 08:23:12.196161,2025-01-31 10:11:12.196161,18.58,53.8,PAYMENT_606
RIDE_607,DRIVER_40,CUSTOMER_34,2025-01-18 13:23:12.196165,2025-01-18 13:59:12.196165,23.18,38.96,PAYMENT_607
RIDE_608,DRIVER_37,CUSTOMER_4,2025-01-15 14:23:12.196170,2025-01-15 15:30:12.196170,31.19,82.83,PAYMENT_608
RIDE_609,DRIVER_20,CUSTOMER_92,2025-01-08 19:23:12.196175,2025-01-08 20:12:12.196175,34.1,89.39,PAYMENT_609
RIDE_610,DRIVER_26,CUSTOMER_61,2025-01-28 04:23:12.196180,2025-01-28 05:32:12.196180,28.53,79.15,PAYMENT_610
RIDE_611,DRIVER_36,CUSTOMER_151,2025-01-23 13:23:12.196188,2025-01-23 14:06:12.196188,11.99,34.69,PAYMENT_611
RIDE_612,DRIVER_1,CUSTOMER_83,2025-01-05 21:23:12.196194,2025-01-05 23:22:12.196194,32.71,80.17,PAYMENT_612
RIDE_613,DRIVER_20,CUSTOMER_5,2025-01-14 10:23:12.196198,2025-01-14 10:48:12.196198,20.06,49.11,PAYMENT_613
RIDE_614,DRIVER_19,CUSTOMER_45,2025-01-14 01:23:12.196203,2025-01-14 01:44:12.196203,26.04,41.17,PAYMENT_614
RIDE_615,DRIVER_14,CUSTOMER_68,2025-01-07 23:23:12.196208,2025-01-07 23:53:12.196208,40.04,91.55,PAYMENT_615
RIDE_616,DRIVER_28,CUSTOMER_14,2025-01-06 10:23:12.196213,2025-01-06 12:16:12.196213,35.11,69.48,PAYMENT_616
RIDE_617,DRIVER_38,CUSTOMER_33,2025-01-25 11:23:12.196218,2025-01-25 13:00:12.196218,34.95,82.04,PAYMENT_617
RIDE_618,DRIVER_39,CUSTOMER_190,2025-01-04 16:23:12.196223,2025-01-04 17:11:12.196223,3.3,6.57,PAYMENT_618
RIDE_619,DRIVER_42,CUSTOMER_108,2025-01-11 04:23:12.196227,2025-01-11 06:18:12.196227,19.7,50.17,PAYMENT_619
RIDE_620,DRIVER_21,CUSTOMER_135,2025-01-25 07:23:12.196232,2025-01-25 09:03:12.196232,21.41,37.03,PAYMENT_620
RIDE_621,DRIVER_30,CUSTOMER_30,2025-01-23 12:23:12.196237,2025-01-23 14:02:12.196237,39.62,99.46,PAYMENT_621
RIDE_622,DRIVER_29,CUSTOMER_191,2025-01-31 03:23:12.196242,2025-01-31 04:50:12.196242,34.57,103.57,PAYMENT_622
RIDE_623,DRIVER_29,CUSTOMER_17,2025-01-13 21:23:12.196247,2025-01-13 21:38:12.196247,48.33,142.89,PAYMENT_623
RIDE_624,DRIVER_44,CUSTOMER_122,2025-01-03 15:23:12.196251,2025-01-03 16:00:12.196251,3.64,9.57,PAYMENT_624
RIDE_625,DRIVER_14,CUSTOMER_115,2025-01-11 23:23:12.196256,2025-01-12 01:19:12.196256,37.44,88.47,PAYMENT_625
RIDE_626,DRIVER_33,CUSTOMER_200,2025-01-19 03:23:12.196261,2025-01-19 05:22:12.196261,10.95,17.9,PAYMENT_626
RIDE_627,DRIVER_31,CUSTOMER_93,2025-01-17 19:23:12.196266,2025-01-17 20:14:12.196266,43.57,93.58,PAYMENT_627
RIDE_628,DRIVER_48,CUSTOMER_132,2025-01-21 00:23:12.196271,2025-01-21 00:51:12.196271,43.16,115.65,PAYMENT_628
RIDE_629,DRIVER_11,CUSTOMER_152,2025-01-11 08:23:12.196276,2025-01-11 08:44:12.196276,22.71,39.11,PAYMENT_629
RIDE_630,DRIVER_43,CUSTOMER_28,2025-01-07 04:23:12.196280,2025-01-07 06:04:12.196280,12.05,24.15,PAYMENT_630
RIDE_631,DRIVER_6,CUSTOMER_116,2025-01-21 22:23:12.196285,2025-01-21 23:04:12.196285,32.06,70.97,PAYMENT_631
RIDE_632,DRIVER_19,CUSTOMER_129,2025-01-19 07:23:12.196290,2025-01-19 08:18:12.196290,35.77,93.64,PAYMENT_632
RIDE_633,DRIVER_33,CUSTOMER_57,2025-01-28 11:23:12.196295,2025-01-28 12:23:12.196295,19.02,44.17,PAYMENT_633
RIDE_634,DRIVER_43,CUSTOMER_158,2025-01-20 15:23:12.196300,2025-01-20 16:38:12.196300,29.83,56.49,PAYMENT_634
RIDE_635,DRIVER_41,CUSTOMER_12,2025-01-08 03:23:12.196305,2025-01-08 03:39:12.196305,37.18,78.0,PAYMENT_635
RIDE_636,DRIVER_40,CUSTOMER_187,2025-01-17 13:23:12.196310,2025-01-17 14:59:12.196310,10.63,22.87,PAYMENT_636
RIDE_637,DRIVER_22,CUSTOMER_169,2025-01-05 13:23:12.196314,2025-01-05 14:11:12.196314,36.52,93.01,PAYMENT_637
RIDE_638,DRIVER_6,CUSTOMER_134,2025-01-22 22:23:12.196319,2025-01-22 23:06:12.196319,10.48,27.7,PAYMENT_638
RIDE_639,DRIVER_49,CUSTOMER_78,2025-01-28 06:23:12.196322,2025-01-28 08:17:12.196322,22.99,51.07,PAYMENT_639
RIDE_640,DRIVER_16,CUSTOMER_118,2025-01-03 19:23:12.196326,2025-01-03 19:55:12.196326,49.19,88.4,PAYMENT_640
RIDE_641,DRIVER_44,CUSTOMER_165,2025-01-15 07:23:12.196331,2025-01-15 07:36:12.196331,4.65,9.73,PAYMENT_641
RIDE_642,DRIVER_20,CUSTOMER_8,2025-01-19 03:23:12.196336,2025-01-19 04:24:12.196336,48.16,113.51,PAYMENT_642
RIDE_643,DRIVER_15,CUSTOMER_16,2025-01-16 16:23:12.196340,2025-01-16 18:22:12.196340,37.02,86.69,PAYMENT_643
RIDE_644,DRIVER_13,CUSTOMER_123,2025-01-20 13:23:12.196345,2025-01-20 14:30:12.196345,6.85,20.52,PAYMENT_644
RIDE_645,DRIVER_10,CUSTOMER_103,2025-01-24 14:23:12.196350,2025-01-24 15:44:12.196350,2.99,6.84,PAYMENT_645
RIDE_646,DRIVER_2,CUSTOMER_110,2025-01-22 00:23:12.196355,2025-01-22 02:08:12.196355,14.68,27.36,PAYMENT_646
RIDE_647,DRIVER_3,CUSTOMER_176,2025-01-30 06:23:12.196360,2025-01-30 07:43:12.196360,13.95,26.5,PAYMENT_647
RIDE_648,DRIVER_16,CUSTOMER_28,2025-01-05 09:23:12.196365,2025-01-05 10:04:12.196365,8.89,19.07,PAYMENT_648
RIDE_649,DRIVER_31,CUSTOMER_126,2025-01-30 03:23:12.196369,2025-01-30 03:45:12.196369,42.45,107.28,PAYMENT_649
RIDE_650,DRIVER_40,CUSTOMER_183,2025-01-09 14:23:12.196374,2025-01-09 15:32:12.196374,1.28,3.03,PAYMENT_650
RIDE_651,DRIVER_50,CUSTOMER_114,2025-01-31 12:23:12.196379,2025-01-31 12:46:12.196379,23.85,39.8,PAYMENT_651
RIDE_652,DRIVER_5,CUSTOMER_19,2025-01-19 23:23:12.196384,2025-01-20 01:15:12.196384,46.94,99.53,PAYMENT_652
RIDE_653,DRIVER_30,CUSTOMER_21,2025-01-13 01:23:12.196388,2025-01-13 03:14:12.196388,2.96,6.06,PAYMENT_653
RIDE_654,DRIVER_27,CUSTOMER_83,2025-01-31 18:23:12.196393,2025-01-31 18:50:12.196393,46.5,83.04,PAYMENT_654
RIDE_655,DRIVER_41,CUSTOMER_156,2025-01-26 02:23:12.196398,2025-01-26 02:48:12.196398,30.25,61.01,PAYMENT_655
RIDE_656,DRIVER_37,CUSTOMER_38,2025-01-08 23:23:12.196403,2025-01-08 23:34:12.196403,38.91,96.62,PAYMENT_656
RIDE_657,DRIVER_13,CUSTOMER_17,2025-01-15 14:23:12.196408,2025-01-15 14:40:12.196408,31.64,83.99,PAYMENT_657
RIDE_658,DRIVER_46,CUSTOMER_33,2025-01-17 14:23:12.196412,2025-01-17 16:19:12.196412,42.31,74.21,PAYMENT_658
RIDE_659,DRIVER_45,CUSTOMER_71,2025-01-05 10:23:12.196417,2025-01-05 12:12:12.196417,15.76,31.91,PAYMENT_659
RIDE_660,DRIVER_25,CUSTOMER_160,2025-01-23 20:23:12.196422,2025-01-23 21:01:12.196422,39.71,108.5,PAYMENT_660
RIDE_661,DRIVER_32,CUSTOMER_163,2025-01-26 14:23:12.196427,2025-01-26 14:49:12.196427,27.96,75.61,PAYMENT_661
RIDE_662,DRIVER_26,CUSTOMER_150,2025-01-09 17:23:12.196432,2025-01-09 17:58:12.196432,4.57,11.13,PAYMENT_662
RIDE_663,DRIVER_16,CUSTOMER_141,2025-01-09 05:23:12.196437,2025-01-09 07:18:12.196437,35.68,77.09,PAYMENT_663
RIDE_664,DRIVER_10,CUSTOMER_183,2025-01-03 13:23:12.196441,2025-01-03 14:24:12.196441,26.74,77.18,PAYMENT_664
RIDE_665,DRIVER_42,CUSTOMER_84,2025-01-10 01:23:12.196446,2025-01-10 02:20:12.196446,47.89,88.61,PAYMENT_665
RIDE_666,DRIVER_45,CUSTOMER_98,2025-01-10 14:23:12.196451,2025-01-10 16:00:12.196451,26.51,67.02,PAYMENT_666
RIDE_667,DRIVER_1,CUSTOMER_153,2025-01-20 13:23:12.196456,2025-01-20 14:53:12.196456,39.53,68.54,PAYMENT_667
RIDE_668,DRIVER_49,CUSTOMER_136,2025-01-15 10:23:12.196461,2025-01-15 11:55:12.196461,8.81,22.84,PAYMENT_668
RIDE_669,DRIVER_50,CUSTOMER_76,2025-01-08 11:23:12.196465,2025-01-08 11:43:12.196465,27.61,44.97,PAYMENT_669
RIDE_670,DRIVER_7,CUSTOMER_117,2025-01-20 06:23:12.196470,2025-01-20 07:47:12.196470,20.77,54.2,PAYMENT_670
RIDE_671,DRIVER_50,CUSTOMER_130,2025-01-15 00:23:12.196475,2025-01-15 01:48:12.196475,18.12,33.79,PAYMENT_671
RIDE_672,DRIVER_28,CUSTOMER_155,2025-01-21 11:23:12.196479,2025-01-21 12:06:12.196479,44.29,107.69,PAYMENT_672
RIDE_673,DRIVER_15,CUSTOMER_111,2025-01-24 09:23:12.196484,2025-01-24 11:17:12.196484,33.5,57.67,PAYMENT_673
RIDE_674,DRIVER_12,CUSTOMER_26,2025-01-16 05:23:12.196489,2025-01-16 05:42:12.196489,17.22,47.33,PAYMENT_674
RIDE_675,DRIVER_45,CUSTOMER_180,2025-01-18 17:23:12.196494,2025-01-18 17:35:12.196494,15.39,29.73,PAYMENT_675
RIDE_676,DRIVER_34,CUSTOMER_30,2025-01-06 21:23:12.196499,2025-01-06 21:41:12.196499,47.57,95.85,PAYMENT_676
RIDE_677,DRIVER_30,CUSTOMER_168,2025-01-17 10:23:12.196503,2025-01-17 10:58:12.196503,31.3,84.71,PAYMENT_677
RIDE_678,DRIVER_4,CUSTOMER_167,2025-01-03 14:23:12.196508,2025-01-03 15:55:12.196508,24.27,47.51,PAYMENT_678
RIDE_679,DRIVER_36,CUSTOMER_197,2025-01-21 10:23:12.196521,2025-01-21 11:29:12.196521,28.51,62.92,PAYMENT_679
RIDE_680,DRIVER_16,CUSTOMER_142,2025-01-19 19:23:12.196527,2025-01-19 21:16:12.196527,37.85,75.62,PAYMENT_680
RIDE_681,DRIVER_8,CUSTOMER_185,2025-01-14 13:23:12.196531,2025-01-14 13:49:12.196531,32.82,85.66,PAYMENT_681
RIDE_682,DRIVER_30,CUSTOMER_56,2025-01-09 16:23:12.196536,2025-01-09 16:44:12.196536,6.62,12.03,PAYMENT_682
RIDE_683,DRIVER_9,CUSTOMER_111,2025-02-01 12:23:12.196541,2025-02-01 14:21:12.196541,17.95,41.64,PAYMENT_683
RIDE_684,DRIVER_30,CUSTOMER_116,2025-01-15 02:23:12.196546,2025-01-15 04:19:12.196546,12.78,33.55,PAYMENT_684
RIDE_685,DRIVER_43,CUSTOMER_59,2025-01-13 21:23:12.196550,2025-01-13 23:16:12.196550,32.47,75.43,PAYMENT_685
RIDE_686,DRIVER_34,CUSTOMER_106,2025-01-19 11:23:12.196555,2025-01-19 12:15:12.196555,46.01,112.01,PAYMENT_686
RIDE_687,DRIVER_36,CUSTOMER_87,2025-01-28 14:23:12.196560,2025-01-28 14:48:12.196560,12.95,38.7,PAYMENT_687
RIDE_688,DRIVER_39,CUSTOMER_117,2025-01-22 13:23:12.196565,2025-01-22 13:38:12.196565,2.95,7.5,PAYMENT_688
RIDE_689,DRIVER_21,CUSTOMER_103,2025-01-20 02:23:12.196570,2025-01-20 03:32:12.196570,44.4,111.11,PAYMENT_689
RIDE_690,DRIVER_49,CUSTOMER_107,2025-01-06 13:23:12.196574,2025-01-06 13:39:12.196574,19.69,40.66,PAYMENT_690
RIDE_691,DRIVER_29,CUSTOMER_187,2025-01-17 03:23:12.196579,2025-01-17 03:54:12.196579,40.01,114.39,PAYMENT_691
RIDE_692,DRIVER_40,CUSTOMER_25,2025-01-11 23:23:12.196584,2025-01-12 00:46:12.196584,6.56,15.02,PAYMENT_692
RIDE_693,DRIVER_47,CUSTOMER_81,2025-01-22 12:23:12.196589,2025-01-22 13:28:12.196589,13.57,25.55,PAYMENT_693
RIDE_694,DRIVER_33,CUSTOMER_110,2025-01-08 05:23:12.196594,2025-01-08 07:18:12.196594,36.47,57.99,PAYMENT_694
RIDE_695,DRIVER_28,CUSTOMER_81,2025-01-09 00:23:12.196598,2025-01-09 02:05:12.196598,2.21,3.98,PAYMENT_695
RIDE_696,DRIVER_36,CUSTOMER_171,2025-01-09 05:23:12.196604,2025-01-09 06:23:12.196604,26.33,67.0,PAYMENT_696
RIDE_697,DRIVER_29,CUSTOMER_66,2025-01-18 15:23:12.196613,2025-01-18 16:36:12.196613,38.75,73.89,PAYMENT_697
RIDE_698,DRIVER_11,CUSTOMER_96,2025-01-09 09:23:12.196618,2025-01-09 09:36:12.196618,26.2,57.57,PAYMENT_698
RIDE_699,DRIVER_48,CUSTOMER_40,2025-01-27 16:23:12.196623,2025-01-27 17:21:12.196623,25.93,75.66,PAYMENT_699
RIDE_700,DRIVER_31,CUSTOMER_176,2025-01-09 03:23:12.196627,2025-01-09 05:00:12.196627,24.85,39.76,PAYMENT_700
RIDE_701,DRIVER_29,CUSTOMER_122,2025-01-17 15:23:12.196632,2025-01-17 16:27:12.196632,15.53,38.68,PAYMENT_701
RIDE_702,DRIVER_17,CUSTOMER_18,2025-01-03 03:23:12.196637,2025-01-03 03:55:12.196637,32.92,82.12,PAYMENT_702
RIDE_703,DRIVER_49,CUSTOMER_24,2025-01-12 19:23:12.196642,2025-01-12 20:18:12.196642,16.7,47.92,PAYMENT_703
RIDE_704,DRIVER_16,CUSTOMER_22,2025-01-16 19:23:12.196647,2025-01-16 20:00:12.196647,5.03,10.26,PAYMENT_704
RIDE_705,DRIVER_41,CUSTOMER_24,2025-01-06 18:23:12.196652,2025-01-06 18:56:12.196652,5.7,9.47,PAYMENT_705
RIDE_706,DRIVER_18,CUSTOMER_111,2025-01-05 23:23:12.196656,2025-01-06 00:08:12.196656,48.61,94.24,PAYMENT_706
RIDE_707,DRIVER_50,CUSTOMER_25,2025-01-31 20:23:12.196661,2025-01-31 21:08:12.196661,38.89,109.87,PAYMENT_707
RIDE_708,DRIVER_50,CUSTOMER_191,2025-01-19 16:23:12.196666,2025-01-19 17:30:12.196666,27.13,56.42,PAYMENT_708
RIDE_709,DRIVER_34,CUSTOMER_190,2025-01-06 00:23:12.196671,2025-01-06 00:52:12.196671,31.72,94.2,PAYMENT_709
RIDE_710,DRIVER_32,CUSTOMER_96,2025-01-25 18:23:12.196675,2025-01-25 18:37:12.196675,11.33,25.64,PAYMENT_710
RIDE_711,DRIVER_41,CUSTOMER_34,2025-01-10 16:23:12.196680,2025-01-10 17:51:12.196680,31.85,81.68,PAYMENT_711
RIDE_712,DRIVER_16,CUSTOMER_143,2025-02-01 14:23:12.196685,2025-02-01 15:52:12.196685,11.45,32.7,PAYMENT_712
RIDE_713,DRIVER_18,CUSTOMER_16,2025-01-16 06:23:12.196690,2025-01-16 07:51:12.196690,34.58,77.01,PAYMENT_713
RIDE_714,DRIVER_29,CUSTOMER_151,2025-01-21 19:23:12.196695,2025-01-21 20:04:12.196695,41.95,100.5,PAYMENT_714
RIDE_715,DRIVER_5,CUSTOMER_144,2025-01-13 00:23:12.196699,2025-01-13 01:55:12.196699,11.07,18.07,PAYMENT_715
RIDE_716,DRIVER_46,CUSTOMER_144,2025-01-11 01:23:12.196704,2025-01-11 02:10:12.196704,41.61,74.83,PAYMENT_716
RIDE_717,DRIVER_19,CUSTOMER_85,2025-01-03 05:23:12.196709,2025-01-03 06:36:12.196709,44.05,129.96,PAYMENT_717
RIDE_718,DRIVER_16,CUSTOMER_172,2025-01-11 05:23:12.196714,2025-01-11 06:25:12.196714,37.33,87.39,PAYMENT_718
RIDE_719,DRIVER_18,CUSTOMER_32,2025-02-01 20:23:12.196719,2025-02-01 21:43:12.196719,22.33,57.36,PAYMENT_719
RIDE_720,DRIVER_22,CUSTOMER_106,2025-01-15 03:23:12.196723,2025-01-15 04:34:12.196723,41.02,63.98,PAYMENT_720
RIDE_721,DRIVER_21,CUSTOMER_91,2025-01-19 20:23:12.196728,2025-01-19 20:40:12.196728,4.53,13.06,PAYMENT_721
RIDE_722,DRIVER_35,CUSTOMER_171,2025-02-01 04:23:12.196733,2025-02-01 04:44:12.196733,34.62,67.76,PAYMENT_722
RIDE_723,DRIVER_6,CUSTOMER_193,2025-01-09 12:23:12.196738,2025-01-09 13:08:12.196738,2.16,4.83,PAYMENT_723
RIDE_724,DRIVER_9,CUSTOMER_109,2025-01-15 11:23:12.196742,2025-01-15 12:22:12.196742,36.13,94.54,PAYMENT_724
RIDE_725,DRIVER_10,CUSTOMER_185,2025-02-01 04:23:12.196747,2025-02-01 04:50:12.196747,2.86,4.37,PAYMENT_725
RIDE_726,DRIVER_15,CUSTOMER_14,2025-01-05 22:23:12.196762,2025-01-05 23:26:12.196762,4.59,11.6,PAYMENT_726
RIDE_727,DRIVER_25,CUSTOMER_74,2025-01-11 07:23:12.196766,2025-01-11 07:58:12.196766,9.72,19.76,PAYMENT_727
RIDE_728,DRIVER_45,CUSTOMER_154,2025-01-07 15:23:12.196771,2025-01-07 16:55:12.196771,13.34,26.06,PAYMENT_728
RIDE_729,DRIVER_10,CUSTOMER_80,2025-01-29 17:23:12.196775,2025-01-29 19:15:12.196775,4.45,13.32,PAYMENT_729
RIDE_730,DRIVER_46,CUSTOMER_91,2025-01-16 16:23:12.196780,2025-01-16 17:40:12.196780,41.26,122.45,PAYMENT_730
RIDE_731,DRIVER_14,CUSTOMER_27,2025-01-25 14:23:12.196785,2025-01-25 15:04:12.196785,45.64,87.35,PAYMENT_731
RIDE_732,DRIVER_5,CUSTOMER_148,2025-01-13 04:23:12.196790,2025-01-13 05:53:12.196790,20.97,33.41,PAYMENT_732
RIDE_733,DRIVER_27,CUSTOMER_130,2025-01-24 09:23:12.196794,2025-01-24 11:15:12.196794,23.11,43.6,PAYMENT_733
RIDE_734,DRIVER_27,CUSTOMER_55,2025-01-24 08:23:12.196799,2025-01-24 09:42:12.196799,20.82,43.32,PAYMENT_734
RIDE_735,DRIVER_22,CUSTOMER_40,2025-01-30 09:23:12.196804,2025-01-30 11:14:12.196804,16.5,49.5,PAYMENT_735
RIDE_736,DRIVER_35,CUSTOMER_169,2025-01-20 06:23:12.196809,2025-01-20 06:35:12.196809,20.09,59.98,PAYMENT_736
RIDE_737,DRIVER_30,CUSTOMER_124,2025-01-14 13:23:12.196813,2025-01-14 14:21:12.196813,6.8,19.83,PAYMENT_737
RIDE_738,DRIVER_27,CUSTOMER_58,2025-01-10 13:23:12.196818,2025-01-10 15:13:12.196818,1.29,3.77,PAYMENT_738
RIDE_739,DRIVER_4,CUSTOMER_28,2025-01-22 23:23:12.196823,2025-01-23 01:04:12.196823,36.29,66.71,PAYMENT_739
RIDE_740,DRIVER_14,CUSTOMER_90,2025-01-06 18:23:12.196828,2025-01-06 19:18:12.196828,4.1,8.25,PAYMENT_740
RIDE_741,DRIVER_27,CUSTOMER_143,2025-01-12 00:23:12.196833,2025-01-12 01:34:12.196833,37.55,78.45,PAYMENT_741
RIDE_742,DRIVER_25,CUSTOMER_95,2025-01-08 19:23:12.196838,2025-01-08 20:42:12.196838,3.23,5.51,PAYMENT_742
RIDE_743,DRIVER_50,CUSTOMER_30,2025-01-30 08:23:12.196843,2025-01-30 10:13:12.196843,42.56,110.44,PAYMENT_743
RIDE_744,DRIVER_38,CUSTOMER_196,2025-01-20 08:23:12.196847,2025-01-20 09:35:12.196847,18.53,42.27,PAYMENT_744
RIDE_745,DRIVER_45,CUSTOMER_72,2025-01-15 05:23:12.196852,2025-01-15 06:17:12.196852,25.64,64.54,PAYMENT_745
RIDE_746,DRIVER_2,CUSTOMER_147,2025-01-31 00:23:12.196857,2025-01-31 01:45:12.196857,15.2,42.7,PAYMENT_746
RIDE_747,DRIVER_49,CUSTOMER_58,2025-01-31 22:23:12.196862,2025-01-31 23:37:12.196862,34.61,87.56,PAYMENT_747
RIDE_748,DRIVER_37,CUSTOMER_110,2025-01-27 18:23:12.196866,2025-01-27 19:14:12.196866,30.72,65.31,PAYMENT_748
RIDE_749,DRIVER_25,CUSTOMER_144,2025-01-17 07:23:12.196871,2025-01-17 08:22:12.196871,14.79,34.89,PAYMENT_749
RIDE_750,DRIVER_31,CUSTOMER_197,2025-01-12 10:23:12.196876,2025-01-12 11:07:12.196876,46.41,99.3,PAYMENT_750
RIDE_751,DRIVER_1,CUSTOMER_160,2025-01-14 17:23:12.196881,2025-01-14 17:56:12.196881,19.69,38.76,PAYMENT_751
RIDE_752,DRIVER_23,CUSTOMER_158,2025-01-04 04:23:12.196886,2025-01-04 04:36:12.196886,41.28,99.4,PAYMENT_752
